Sim,Dose,Rate
155,10,0.42171322363174946
155,25,0.5091538064770693
155,50,0.6329609881697247
155,100,0.6534062771894628
155,200,0.8151995939377851
155,400,0.8725139701542165
155,800,0.8760386477455292
156,10,0.020333382011398858
156,25,0.11153089716258521
156,50,0.13032398308398227
156,100,0.15214456115630182
156,200,0.3185547229074966
156,400,0.4746025944526997
156,800,0.5401128256503905
157,10,0.056684714862957335
157,25,0.2650448210206065
157,50,0.2945124910621969
157,100,0.5573633295399584
157,200,0.6298868277641925
157,400,0.6405330138219744
157,800,0.7568107030387055
158,10,0.029226288298905855
158,25,0.06128200150757921
158,50,0.11631658266308183
158,100,0.18063198998115698
158,200,0.220722151639926
158,400,0.5180308187861535
158,800,0.5590047893938297
159,10,0.024647311346508386
159,25,0.062428627767434096
159,50,0.09950497432574536
159,100,0.18608394286362762
159,200,0.24117294119173222
159,400,0.7093297928298273
159,800,0.7678715551462012
160,10,0.19979231576801762
160,25,0.4288934698549495
160,50,0.53936768558294
160,100,0.5451380264702174
160,200,0.5510752595662642
160,400,0.6502529106766838
160,800,0.8906089524283374
161,10,0.017014701899651975
161,25,0.15016829805032403
161,50,0.27833608751121974
161,100,0.35218248241078953
161,200,0.7097791788507084
161,400,0.7187752627250243
161,800,0.7369807376514288
162,10,0.09980925925668914
162,25,0.1307670586309848
162,50,0.14117891657313247
162,100,0.14543294371087037
162,200,0.18598778668779556
162,400,0.2183384966158464
162,800,0.365090516260106
163,10,0.22432699152942634
163,25,0.29333249606756306
163,50,0.33124021519682034
163,100,0.5056147508630685
163,200,0.603827758222822
163,400,0.6443172356637115
163,800,0.9266627714877909
164,10,0.027679139896823426
164,25,0.029138727332497862
164,50,0.04063250100305956
164,100,0.0639338771008859
164,200,0.16484439264717057
164,400,0.2092780998268507
164,800,0.22409344636576686
165,10,0.024516160426380013
165,25,0.06802868925385935
165,50,0.0907550163902794
165,100,0.1296383150276323
165,200,0.1973282038121666
165,400,0.3213731472233152
165,800,0.8767171754246312
166,10,0.0758802813063714
166,25,0.11449136325796061
166,50,0.14487310789743243
166,100,0.1928924559880908
166,200,0.492424692607322
166,400,0.5940197463251106
166,800,0.8609457013792831
167,10,0.02169539733277784
167,25,0.06573858739975239
167,50,0.18161326882999732
167,100,0.19280140153805925
167,200,0.21559251236458463
167,400,0.29410320049253647
167,800,0.5045921576067357
168,10,0.03168283633596752
168,25,0.11497529303178193
168,50,0.19722226282298444
168,100,0.20502779681415953
168,200,0.29141684101028315
168,400,0.4010772058630126
168,800,0.5716076438763237
169,10,0.09688045561569869
169,25,0.18373315381208555
169,50,0.19239995475500293
169,100,0.231436150635321
169,200,0.4380964398895922
169,400,0.7574196045283546
169,800,0.7815224147969255
170,10,0.08272946838508385
170,25,0.12289049640270266
170,50,0.16328604900893517
170,100,0.17664353247731263
170,200,0.30964200604009823
170,400,0.3404241539411253
170,800,0.7855249185170112
171,10,0.007360254113378621
171,25,0.14746349442889609
171,50,0.17885227900554015
171,100,0.35648171757764807
171,200,0.4632151301936092
171,400,0.6243748686093373
171,800,0.7443929836784817
172,10,0.024803126721088475
172,25,0.16779623077266734
172,50,0.22175226408767226
172,100,0.2679208028460537
172,200,0.4808050527471681
172,400,0.7927447004101449
172,800,0.8788902391140718
173,10,0.05701461318607461
173,25,0.15246730044728546
173,50,0.2256745644656671
173,100,0.40789190055174784
173,200,0.47045738824863503
173,400,0.6280964746087504
173,800,0.6687451430424766
174,10,0.0691840636417495
174,25,0.12914506042721793
174,50,0.21040521397311598
174,100,0.2178307272657976
174,200,0.2707487480284733
174,400,0.40392340680568717
174,800,0.7233886332100101
175,10,0.29847771989587024
175,25,0.31256284934118184
175,50,0.40559591415914087
175,100,0.4096044709274762
175,200,0.530958495737447
175,400,0.5684597155444392
175,800,0.5771879500390731
176,10,0.06835470825016135
176,25,0.12099372499834808
176,50,0.14445965133025962
176,100,0.1835424455531313
176,200,0.2524035268928935
176,400,0.25428562400170146
176,800,0.901661005942786
177,10,0.025946686037921333
177,25,0.18262898592372556
177,50,0.22536998501734426
177,100,0.3383299522340366
177,200,0.4339812462521668
177,400,0.5670444737377127
177,800,0.5690720214049984
178,10,0.31635997240454966
178,25,0.3550764199156208
178,50,0.38160086373553326
178,100,0.4497210197025889
178,200,0.5114813133319392
178,400,0.7776386107145233
178,800,0.8618709034957632
179,10,0.2519658667198314
179,25,0.26526041658088456
179,50,0.5465624043179961
179,100,0.5740962508570258
179,200,0.6374360942143014
179,400,0.759726506245761
179,800,0.7831242643585193
180,10,0.06354340577727878
180,25,0.13920731094388045
180,50,0.17607803715406933
180,100,0.21247763133153147
180,200,0.359273951163385
180,400,0.506550499541375
180,800,0.5076540419396566
181,10,0.008582414647984708
181,25,0.017954364373913772
181,50,0.031907089300584696
181,100,0.10259154279345638
181,200,0.3692704666641302
181,400,0.3943566553718851
181,800,0.6774867438573146
182,10,0.05844480149478939
182,25,0.07057314391968962
182,50,0.339201261062352
182,100,0.3563303918457942
182,200,0.505736336150051
182,400,0.5813647303312481
182,800,0.741799516063571
183,10,0.09000103808697005
183,25,0.1086084896354827
183,50,0.1406321115076667
183,100,0.18968946142584506
183,200,0.21930049497583887
183,400,0.22255521088826863
183,800,0.2659471530544584
184,10,0.04264167986598912
184,25,0.056049503010328135
184,50,0.10016827066378325
184,100,0.10443645428000417
184,200,0.16298911891782364
184,400,0.2076135456628055
184,800,0.22333261344895747
185,10,0.0018999403891349067
185,25,0.035302077181828644
185,50,0.08051203637956292
185,100,0.17189347937345406
185,200,0.3725490836823248
185,400,0.49426249084480056
185,800,0.8098066390527335
186,10,6.33114123260578e-4
186,25,0.028423643291489477
186,50,0.07087949680938724
186,100,0.14449945472267964
186,200,0.2007565113171376
186,400,0.21072648883462183
186,800,0.2653797440422368
187,10,0.0642722148937989
187,25,0.1089143232100477
187,50,0.11374879492373118
187,100,0.12802019267917858
187,200,0.18125200453914359
187,400,0.27330476318313707
187,800,0.7981700027458949
188,10,0.19598882010652569
188,25,0.19996095391854452
188,50,0.3640999152079036
188,100,0.49140940370990693
188,200,0.5926277808362893
188,400,0.596906553363937
188,800,0.6868795272154251
189,10,0.055409509928452956
189,25,0.37474406567124247
189,50,0.49883151523065
189,100,0.6448889379782039
189,200,0.7148347989859678
189,400,0.7317678007870289
189,800,0.8350581965909925
190,10,0.0403236157575576
190,25,0.1807619015483884
190,50,0.21918900186337067
190,100,0.27299982528544353
190,200,0.7386922397218394
190,400,0.7458658795992866
190,800,0.8660059618906638
191,10,0.06746424380758441
191,25,0.11594445447609862
191,50,0.11880041837845809
191,100,0.17727446867497162
191,200,0.1873355238186341
191,400,0.19520142984871716
191,800,0.2549540723353194
192,10,0.033782813069180254
192,25,0.07636889042827143
192,50,0.16221552640920003
192,100,0.16544969256063446
192,200,0.22233394875706525
192,400,0.5785787966861877
192,800,0.6491023463448332
193,10,0.23191198793863033
193,25,0.33828964035754605
193,50,0.35193975015120676
193,100,0.5124060130859304
193,200,0.5880166059702342
193,400,0.6395759592608218
193,800,0.7107868693555882
194,10,0.029234575102976976
194,25,0.07482619259081098
194,50,0.15427310873633154
194,100,0.17381366272239765
194,200,0.17432542182026994
194,400,0.19185413656855502
194,800,0.5022787130721397
195,10,0.12122189732672697
195,25,0.132829322979353
195,50,0.1826013589931878
195,100,0.20310761715998674
195,200,0.21104933168146833
195,400,0.23470119877554965
195,800,0.3726405639708661
196,10,0.2803507454484644
196,25,0.45522416683671574
196,50,0.48720977756026945
196,100,0.5329679413056558
196,200,0.5484475507230367
196,400,0.7915490915035126
196,800,0.8628193389673907
197,10,0.0664606948487349
197,25,0.09955668094127056
197,50,0.15468924102756457
197,100,0.5263357322121056
197,200,0.9128862896017146
197,400,0.9244236879980915
197,800,0.9392635612031445
198,10,0.03957069522552231
198,25,0.06040498945728905
198,50,0.07813992188246315
198,100,0.22963088521759756
198,200,0.2498941371205668
198,400,0.6571826605444498
198,800,0.8890209651486692
199,10,0.04413468467724592
199,25,0.06798503849723359
199,50,0.19520152492735718
199,100,0.21762046617661265
199,200,0.267615771621197
199,400,0.4605348064128678
199,800,0.7596504355387559
200,10,0.17679519148713452
200,25,0.19228850569051098
200,50,0.1982699520607486
200,100,0.19870700300464333
200,200,0.21322756949111724
200,400,0.23639752645041043
200,800,0.4030048252040052
201,10,0.20732833918183013
201,25,0.20979188368084078
201,50,0.27585471650343696
201,100,0.3194393656713201
201,200,0.3729317540702891
201,400,0.41359325402877256
201,800,0.5178121481386244
202,10,0.02603328679806285
202,25,0.05215579640630973
202,50,0.16548093239368483
202,100,0.3411698854127126
202,200,0.34134077177822936
202,400,0.7441688641498078
202,800,0.9208737431777609
203,10,0.09542386179676991
203,25,0.1971655871295759
203,50,0.20603822857529644
203,100,0.39038452671246454
203,200,0.39699279175877183
203,400,0.5379777713328122
203,800,0.7175822862203763
204,10,0.05474352961796189
204,25,0.16932908881848824
204,50,0.1745831746676811
204,100,0.1784386734235419
204,200,0.18119360701846005
204,400,0.22919939493534014
204,800,0.2724063565514068
205,10,0.020063870020519986
205,25,0.030086186615805977
205,50,0.10411756593510098
205,100,0.20721095621278743
205,200,0.4372939765073487
205,400,0.6172771633219684
205,800,0.7228377807911839
206,10,0.04170946497338925
206,25,0.0634472075631757
206,50,0.1992235669277731
206,100,0.2620151834277439
206,200,0.3042351972977398
206,400,0.36587769773806134
206,800,0.7728824380875613
207,10,0.029067041708309115
207,25,0.10567675803048114
207,50,0.10692427100942418
207,100,0.21716640830691075
207,200,0.3160655676335817
207,400,0.6802289893857539
207,800,0.9064256757722694
208,10,0.19183253096120884
208,25,0.3438131481371806
208,50,0.550118880998727
208,100,0.6982032886806645
208,200,0.7253436098180664
208,400,0.7394470419081335
208,800,0.8280271417481224
209,10,5.076516539391446e-4
209,25,0.008953839250384477
209,50,0.06972396977145781
209,100,0.07565849085027977
209,200,0.07586573729546141
209,400,0.08067404089055522
209,800,0.23866488723409235
210,10,0.0906525256163385
210,25,0.2960025626404873
210,50,0.30209994042573096
210,100,0.4632586864260251
210,200,0.47638007283328376
210,400,0.6827408974891095
210,800,0.8350411725644872
211,10,0.007587405672288133
211,25,0.07227603831536668
211,50,0.1642775100803194
211,100,0.17038817188024716
211,200,0.17646707310280946
211,400,0.6752339739600242
211,800,0.6820868285068199
212,10,0.06471932899140025
212,25,0.13849025990589253
212,50,0.18508056694568728
212,100,0.3717765447831573
212,200,0.42298770157204335
212,400,0.5536800198263433
212,800,0.5607826800454312
213,10,0.10362759740842535
213,25,0.11794858962736363
213,50,0.14249598156517881
213,100,0.14757599133160113
213,200,0.19856799450260035
213,400,0.19884438039408056
213,800,0.2619690936977636
214,10,0.09266327231204123
214,25,0.11618083225768996
214,50,0.16593669152404464
214,100,0.28492015239141216
214,200,0.3546298174875403
214,400,0.5293015116680253
214,800,0.5865045505777855
215,10,0.023737321436105564
215,25,0.06345235054628476
215,50,0.10344524149420856
215,100,0.13484251439320719
215,200,0.1453352717264972
215,400,0.580181746492216
215,800,0.7010901420537572
216,10,0.006322079680813734
216,25,0.03701931791020201
216,50,0.08683746882038379
216,100,0.3663733886621494
216,200,0.49150323473445495
216,400,0.8199621785763165
216,800,0.8502593752547066
217,10,0.02203337867250437
217,25,0.07424714215030938
217,50,0.08848263726077962
217,100,0.1793713950315365
217,200,0.21969844939783392
217,400,0.24345626215369676
217,800,0.2575905760804234
218,10,0.07145832486384444
218,25,0.13419775745168522
218,50,0.358813945892701
218,100,0.37842046633071963
218,200,0.5240162756185875
218,400,0.5934984092331971
218,800,0.65453568417327
219,10,0.017151388399006998
219,25,0.05903938417178331
219,50,0.06655241093433137
219,100,0.08528995959077902
219,200,0.2413628089944744
219,400,0.3986744067513044
219,800,0.7130447537999797
220,10,0.34462615482715575
220,25,0.4312086937240916
220,50,0.5189091198972284
220,100,0.5615542394387493
220,200,0.6955451287959151
220,400,0.8317715827976874
220,800,0.90185377800736
221,10,0.01023129126925108
221,25,0.1118106022891198
221,50,0.15025742346301316
221,100,0.16184040162728716
221,200,0.16243030566670769
221,400,0.21979400128903998
221,800,0.22682914406458252
222,10,0.05637151142632776
222,25,0.1262252231050299
222,50,0.16512318089977834
222,100,0.18201018058136087
222,200,0.2211521772383212
222,400,0.23334071275622092
222,800,0.45216646976914715
223,10,0.194274617418509
223,25,0.23353096849294852
223,50,0.23466935652065746
223,100,0.3732091447338882
223,200,0.6017305295639567
223,400,0.6568122433585394
223,800,0.751702483224596
224,10,0.051706649776232606
224,25,0.3381909330635533
224,50,0.37918136626705634
224,100,0.4157052782488901
224,200,0.43551658327260007
224,400,0.7855094547215632
224,800,0.9726542602506809
225,10,0.1577207528563374
225,25,0.23792773286373792
225,50,0.416884403941976
225,100,0.5083105480479396
225,200,0.5368853270882044
225,400,0.5802897305198981
225,800,0.5980533723799325
226,10,0.23210598294086085
226,25,0.2781022825344233
226,50,0.2982579830037581
226,100,0.4822708647353489
226,200,0.6074260514937849
226,400,0.6321536690215288
226,800,0.7644410001196578
227,10,0.25573897106007
227,25,0.347723869951661
227,50,0.500805310463212
227,100,0.5681989057533808
227,200,0.5701511086014002
227,400,0.7706602698229876
227,800,0.8166014235171974
228,10,0.09080422907341881
228,25,0.09627863261736867
228,50,0.2044108696270764
228,100,0.23208985511945052
228,200,0.24206673147362026
228,400,0.7403752394792887
228,800,0.7796728212422194
229,10,0.13046226636813743
229,25,0.2789867979318034
229,50,0.3865566174474585
229,100,0.4416309253701827
229,200,0.690764082915269
229,400,0.7462867170409332
229,800,0.7580817466203118
230,10,0.3377209798480326
230,25,0.33813844153119427
230,50,0.34501132656858235
230,100,0.6040862601753878
230,200,0.6725860669165722
230,400,0.7805966685014906
230,800,0.8703054310988492
231,10,0.0265548504274515
231,25,0.0305946272364744
231,50,0.05600971721593376
231,100,0.09139551637205669
231,200,0.2365552647192245
231,400,0.33950406875560946
231,800,0.5727958140484467
232,10,0.3121252427792894
232,25,0.33073474553202825
232,50,0.3808876545628315
232,100,0.543216737357722
232,200,0.5906863729675453
232,400,0.6902607428733798
232,800,0.7609837038497147
233,10,0.0012531326033628047
233,25,0.06757207059204592
233,50,0.08134187585132083
233,100,0.17895898603834057
233,200,0.18309626814145658
233,400,0.27969274033089975
233,800,0.7498682137353886
234,10,0.09726777336258545
234,25,0.2764459953378997
234,50,0.3748255017472833
234,100,0.3761624557480544
234,200,0.5546396210588033
234,400,0.6171001674424753
234,800,0.8131529153759723
235,10,0.11808665145036426
235,25,0.11967631046149853
235,50,0.12651331198083704
235,100,0.1593361340979148
235,200,0.18636164787190662
235,400,0.20835951421885207
235,800,0.2285712680141926
236,10,0.008673055134616517
236,25,0.014879085175448743
236,50,0.021492263613055524
236,100,0.07663695466958463
236,200,0.1274562762345986
236,400,0.15967087507770247
236,800,0.16624593847852984
237,10,0.027398709638443267
237,25,0.07266004202477591
237,50,0.3702808383583996
237,100,0.37671550660121556
237,200,0.5446949494024319
237,400,0.7056665836817796
237,800,0.7238480092900126
238,10,0.28508796895248195
238,25,0.3175482493262497
238,50,0.4557599726587418
238,100,0.5755286823927684
238,200,0.7147665042625331
238,400,0.7451176673387425
238,800,0.8476125425943002
239,10,0.06962552245827905
239,25,0.12216563710850097
239,50,0.1886602380810084
239,100,0.22770705181734757
239,200,0.36021612878655335
239,400,0.4033268281523791
239,800,0.4871809938667867
240,10,0.20750723108759137
240,25,0.41299805696135955
240,50,0.4725094545143297
240,100,0.7242398830730907
240,200,0.754166121879121
240,400,0.7789055419567454
240,800,0.915874635398717
241,10,0.08009405780782167
241,25,0.08565346853795236
241,50,0.10194131151974103
241,100,0.19900774128363657
241,200,0.27416878006108186
241,400,0.41961776469045947
241,800,0.49588948012545453
242,10,0.029892201876550686
242,25,0.19883466410322104
